geneID	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C
RUMHYD_03423	658	197	564	90	78	126.848
RUMHYD_03424	4491	2664	3427	533	339	575.998
RUMHYD_03425	331	216.004	125	43	46	82.185
RUMHYD_03426	122	125.996	99	43	27	151.969
RUMHYD_03427	83	46	84	22	3	115
RUMHYD_03428	459	603	430	33	36	31
RUMHYD_03429	379	330	294	45	16	167
RUMHYD_03430	54	19	78	0	0	4
RUMHYD_03431	1960.259	1969.983	2170.341	129.845	75	66
RUMHYD_03432	1171.297	1374.827	1556.39	48.155	49	37
RUMHYD_03433	2096.495	2379.189	2470.269	82	42	65
RUMHYD_03434	932	833	1254	109	22	279
RUMHYD_03435	656.614	169.996	564.295	64	32.998	35
RUMHYD_03436	2516.389	953.004	2462.705	128	105.002	109
RUMHYD_03437	282	83	307	22	12	116
RUMHYD_03438	32.349	12	40	16	45	278
RUMHYD_03439	31.651	10	32	16	7	152
RUMHYD_03440	32.744	39.331	46.616	4	0	5.712
RUMHYD_03441	153.256	100.669	139.571	12	1	43.288
RUMHYD_03442	146	77	173.813	8	0	20
RUMHYD_03443	20	20	19	0	3	41.276
RUMHYD_03444	41	37	42	12	4	71.724
RUMHYD_03445	35	11	57	12	11	82
RUMHYD_03446	1	0	4	0	0	0
RUMHYD_03447	87	53	114	26	27	211.02
RUMHYD_03448	136	66	112	33	16	219.276
RUMHYD_03449	122	104	137	21	37	227.703
RUMHYD_03450	31	45	53	3	9	153
RUMHYD_03451	1143.003	436	1103	65	45	282.895
RUMHYD_03452	2051	858	2048	80	134	332.105
RUMHYD_03453	141	96	90	23	24	81
RUMHYD_03454	1939	1101	1661	160	100	96.971
RUMHYD_03455	793.993	587	731	144	91	115.029
RUMHYD_03456	267.013	143	422	17.017	31	13
RUMHYD_03457	2281.994	1009	1845	144.983	74	247.722
RUMHYD_03458	290	63	302	54	28	137.278
RUMHYD_03459	7428.223	7720	11345	654	527	523.28
RUMHYD_03460	2336.188	1464	1678	310	208	215.401
RUMHYD_03461	1893.979	1189	1714.977	671	351	451.318
RUMHYD_03462	303.021	57	227.023	73	50	113
RUMHYD_03463	2526	3549	3414	87	25	87
RUMHYD_03464	7325.09	6179	9456.204	166	144	231
RUMHYD_03465	3290.92	553	1372	918	308	409
RUMHYD_03466	4809.599	6061.723	3724.176	845.315	436	432.729
RUMHYD_03467	2030.605	3068.741	1834.33	309.695	171.811	153.271
RUMHYD_03468	382.804	781.535	411.408	40.99	27.189	29
RUMHYD_03469	646	407	437	119	42	215
RUMHYD_03470	24077.365	3563.985	9914.978	1063	624	886
RUMHYD_03471	282.635	176.015	264.022	30	22	220
RUMHYD_03472	1	0	2	0	0	14
RUMHYD_03473	3	0	0	0	3	12
RUMHYD_03474	190.488	177	222.063	3	27	85
RUMHYD_03475	348.943	142	322.937	9	17	67.34
RUMHYD_03476	617.569	450	571	59	28	243.66
RUMHYD_03477	441	231	276	55	23	210
RUMHYD_03478	1352	1121	1533	125	57	118.516
RUMHYD_03479	214	204	42	39	5	44.484
RUMHYD_03480	326	387	376	14	36	191
RUMHYD_03481	22	30	5	13	4	54.606
RUMHYD_03482	8	5	3	2	25	53.394
RUMHYD_03483	271.524	194	283	16	38	275.281
RUMHYD_03484	67.476	47	62	16	35	180.305
RUMHYD_03485	117	81	43	14	0	115.414
RUMHYD_03486	70	63	86	9	3	42
RUMHYD_03487	60	66	65	29	22	243
RUMHYD_03488	30	17	19	15	11	245
RUMHYD_03489	13	19	21	7	3	167
RUMHYD_03490	12	17	21	17	9	196
RUMHYD_03491	213	437	379	12	4	120.1
RUMHYD_03492	93	264	173	23	18	244.431
RUMHYD_03493	23	55	16	17	31	334.896
RUMHYD_03495	29	88	39	11	5	153.768
RUMHYD_03494	0	0	0	0	0	0
RUMHYD_03496	0	4	0	2	13	71.327
RUMHYD_03497	0	12	3	4	16	14.922
RUMHYD_03498	4	19	6	13	13	117.76
RUMHYD_03499	1	7	1	9	1	69.796
RUMHYD_03500	10	33	15	11	8	93.823
RUMHYD_03501	2	26	5	9	18	216.036
RUMHYD_03502	2	12	3	8	8	236.141
RUMHYD_03503	3321.662	8782.852	5002.428	337.98	180.557	136.499
RUMHYD_03504	3962.338	8615.148	7524.572	490.02	314.443	250.501
RUMHYD_03505	32	10	18	0	0	0
RUMHYD_03507	0	0	0	0	0	19
RUMHYD_03506	190.439	52.098	150.145	9	15	23
RUMHYD_03508	157.561	11.902	67.855	3	5	17
RUMHYD_03509	5	0	4	0	0	0
RUMHYD_03510	71	19	34	23	34	122
RUMHYD_03511	233	123	163	30	30.426	310.363
RUMHYD_03512	62	36	41	12	24.574	150.98
RUMHYD_03513	382	133	253	41	20	162.657
RUMHYD_03514	513.002	174	326	46	25	161
RUMHYD_03515	413.551	196.048	351.223	13	15	79.593
RUMHYD_03516	425.447	104.952	230.777	9	10	31.407
RUMHYD_03517	886	316	579	40	24	110
RUMHYD_03518	295	69	167	47	29	299
RUMHYD_03519	47.001	11	32	1	9	4
RUMHYD_03520	8557.999	4758	6442	573	504	473
RUMHYD_03521	0	0	0	0	3	13
RUMHYD_03522	133	79	57	17	11	116
RUMHYD_03523	989.472	1148	1045	152	121	291
RUMHYD_03524	0	0	0	0	7	0
RUMHYD_03525	8	4	5	6	4	84.002
RUMHYD_03526	1021.001	806	949	134	77	298.598
RUMHYD_03527	464.999	390	295	68	35	167.4
RUMHYD_03528	11	2	9	0	0	0
RUMHYD_03529	509	652	814	120	29	166
RUMHYD_03530	0	0	0	3	0	0
RUMHYD_03531	33	18	18	12	7	84
RUMHYD_03532	60	46	32	6	3	6
RUMHYD_03533	48	40	56	0	0	0
RUMHYD_03534	6124	6217	7240	188	69	130
RUMHYD_03535	864	1403	532	153	89	198
RUMHYD_03536	0	0	0	0	0	0
RUMHYD_03537	124	37	77	8	1	8
RUMHYD_03538	2	0	1	0	0	5
RUMHYD_03539	366	137	242	42	24	36.256
RUMHYD_03540	29	14	4	3	10	65.744
RUMHYD_03541	33	9	4	6	7	78
RUMHYD_03542	2090	217	1550	162	71	283
RUMHYD_03543	5169	362	3253	278	181	343
RUMHYD_03544	456	43	63	34	33	193
RUMHYD_03545	51.404	46	76.868	0	0	0
RUMHYD_03546	2545.596	3677	4111.132	218	199	304.646
RUMHYD_03547	1498	1191	1924	74	75	165.354
RUMHYD_03548	713.745	892.303	885.603	31	13	29
RUMHYD_03549	754.255	776.697	858.397	26	40	37
RUMHYD_03550	38	36	14	0	0	8
RUMHYD_03551	132	107	77	19	0	15
RUMHYD_03552	549	581	669	24	8	49.104
RUMHYD_03553	954	1248	1039	77	45	184.896
RUMHYD_03554	2	4	6	0	12	16
RUMHYD_03555	483.86	760.283	771.712	46.329	30	20.998
RUMHYD_03556	495.14	696.717	533.288	94.671	37	161.002
RUMHYD_03557	337	265	467	58	89	123
RUMHYD_03558	317	359	311	43	42	62
RUMHYD_03559	0	0	0	0	0	0
RUMHYD_03560	2	0	0	8	14	124
RUMHYD_03561	2	0	0	14	3	107
RUMHYD_03562	0	0	0	0	0	3
RUMHYD_03563	0	0	0	2	0	0
RUMHYD_03564	3	11	12	9	7	129
RUMHYD_03565	0	0	0	1	9	19
RUMHYD_03566	0	0	0	0	0	7
RUMHYD_03567	0	0	0	0	0	0
RUMHYD_03568	0	0	0	0	0	4
RUMHYD_03569	932	592	851.411	49	33	46
RUMHYD_03570	5302.195	3645	4981.558	197	104	153
RUMHYD_03571	3.766	12	6	0	0	18
RUMHYD_03572	182.234	124	262	37	3	131
RUMHYD_03573	4354.013	1223.043	4452.588	152.302	63.095	151
RUMHYD_03574	5985.987	1963.957	4938.412	219.698	181.905	303
RUMHYD_03575	166	122	123	13	3	163
RUMHYD_03576	8	11	1	0	1	2
RUMHYD_03577	8401.089	12681.485	8902.603	555.846	386.514	407.601
RUMHYD_03578	9055.471	12036.069	11194.02	473.154	323.488	214.399
RUMHYD_03579	6505.447	8639.446	8555.98	439	296.998	243
RUMHYD_03580	7305	5865.191	6194	384	395.899	349.906
RUMHYD_03581	3842	3318.001	4088	333	154.101	309.034
RUMHYD_03582	125	101	77	16	50	128.059
RUMHYD_03583	9466	10374.368	12246	554	387	428.001
RUMHYD_03584	5383	6012.632	4894	715	519	443
RUMHYD_03586	509	231	487	32	48	78
RUMHYD_03587	804	1082	1684	70	27	58
RUMHYD_03588	17	33	6	17	16	195
RUMHYD_03589	6	4	14	2	0	4
RUMHYD_03590	460	216	228	8	0	18
RUMHYD_03592	4018	2489	4509	208	204	193
RUMHYD_03593	117.71	85	102	9	22	69.001
RUMHYD_03594	357.29	313	436	24	13	71.593
RUMHYD_03595	347	273	386	28	14	115.403
RUMHYD_03596	90	98	105	12	15	33.003
RUMHYD_03597	115	59	59	3	1	44
RUMHYD_03598	89	82	217	8	8	20
RUMHYD_03599	49	14	24	120.281	27	21.061
RUMHYD_03600	11679.894	2811	3152	5839.929	5610.06	5160.699
RUMHYD_03601	683.849	107.815	242	199.133	246.824	181.908
RUMHYD_03602	1913.653	583.185	455	408.656	534.116	445.343
RUMHYD_03603	20893	5352	3308	12398.376	10880	10427.988
RUMHYD_03604	978	248	343	697.624	528	435.006
RUMHYD_03605	341	153	64	456	124	151.994
RUMHYD_03606	99	39	25	89.278	65	85
RUMHYD_03607	8314.016	3269	2003	7961.722	6266	4076
RUMHYD_03608	1025	446	169	1354	471	580
RUMHYD_03609	1658.267	797.197	797.582	2637.166	803.435	1141.6
RUMHYD_03610	5483.177	2944.442	1037.142	14362.979	5000.012	6833.796
RUMHYD_03611	3188.556	1551.361	803.275	4534.855	1567.553	2358.603
RUMHYD_03612	1450	571	162	2740	2105.043	1555.798
RUMHYD_03613	353	187	103	510	116.957	128.202
RUMHYD_03614	77757.707	35936.839	19626.512	150259.812	45111	55873.95
RUMHYD_03615	1392.632	605.161	397.488	1406.186	388	399.05
RUMHYD_03616	233.019	114.891	59	606.119	41	98
RUMHYD_03617	910.981	327.109	182	944.881	107	122
RUMHYD_03618	1469	729	769	347	172	207
RUMHYD_03619	13724.046	7960	11675	3847	1513	1598
RUMHYD_03620	16875.209	14110.121	15232.304	1459	1049	653
RUMHYD_03621	1414.989	1162	2629	102	58	250
RUMHYD_03622	0	0	0	0	0	9
RUMHYD_03623	471	491	213	82	53	125.06
RUMHYD_03624	626	382	325	202	33	254.94
RUMHYD_03625	0	0	0	0	0	2
RUMHYD_03626	2	0	0	2	3	40
RUMHYD_03627	0	0	0	0	0	0
RUMHYD_03628	0	0	2	4	11	38.069
RUMHYD_03629	132	59	86	167	82	465.11
RUMHYD_03630	8	8	3	22	4	161.821
RUMHYD_03631	738	637	800	71	34	28
RUMHYD_03632	247	113	297	39	47	96.752
RUMHYD_03633	156.007	71	163	22	13	66.248
RUMHYD_03634	25.993	0	21	0	18	32
RUMHYD_03635	354	304	433	17	36	174.335
RUMHYD_03636	217	99	120	40.477	25	264.665
RUMHYD_03637	0	0	0	0	0	3
RUMHYD_03638	34	46	44	9.523	31	198
RUMHYD_03639	22	52	67	15	22	110
RUMHYD_03640	225	307	296	14	7	24
RUMHYD_03641	13	11	30	6	15	102.958
RUMHYD_03642	15	10	15	4	29	288.042
RUMHYD_03643	3	9	9	3	6	120
RUMHYD_03644	0	3	0	0	6	0
RUMHYD_03645	1811	6721.275	3553	188	78	185
RUMHYD_03646	222.78	436	369	69	30	73.201
RUMHYD_03647	121	121	85	24	25	150.799
RUMHYD_03648	288	58	175	57	63	144
RUMHYD_03649	55	4	33	1	4	42
RUMHYD_03650	1223.522	2686.776	2007.619	83	54	51.998
RUMHYD_03651	2670.478	4137.224	3980.381	140	70	98.002
RUMHYD_03652	601.331	1904	131	151.005	74	142
RUMHYD_03653	1495.188	5628.496	372	285.604	240.319	177
RUMHYD_03654	1785.206	6778.159	474.636	207.994	229.652	159.735
RUMHYD_03655	2427.004	9922.342	668.364	519.879	289.484	224.265
RUMHYD_03656	2874.025	8191.002	688	455.518	397.546	285
RUMHYD_03657	2738	1071	1038	116	65	240
RUMHYD_03658	10948.068	6405	4416	704	360	472
RUMHYD_03659	10218.001	12692	10192.636	466	244	255
RUMHYD_03660	136	196.003	54	27	11	78.407
RUMHYD_03661	788	972	472	104	60	117.123
RUMHYD_03662	16	14	12	8.853	2	63.703
RUMHYD_03663	20	30	11	7.147	12	111.767
RUMHYD_03664	52.271	14	22	13	22	186
RUMHYD_03665	65.729	31	32	21	15	346
RUMHYD_03666	0	0	0	0	0	6
RUMHYD_03667	604	181	357	40	41	84
RUMHYD_03668	4518	2473	1871	416	226	262
RUMHYD_03669	38	44	9	48.205	31	263.638
RUMHYD_03670	0	0	0	3.795	0	68.362
RUMHYD_03671	2233	1099	2224	138	103	36
RUMHYD_03672	15655.544	1919.526	20135	92	58	108
RUMHYD_03674	24477.791	7120.474	19203	161	85	193
RUMHYD_03673	0	0	1	0	0	0
RUMHYD_03675	0	0	0	0	0	0
RUMHYD_03676	15	9	19	2	7	21
RUMHYD_03677	44	41	99	21	16	191.153
RUMHYD_03678	0	0	5	7	0	52.847
RUMHYD_03679	30	19	56	15	4	21
RUMHYD_03680	5	3	17	24	31	294
RUMHYD_03681	4	0	15	0	0	0
RUMHYD_03682	14572.424	3095.602	28268.074	888	386	525.448
RUMHYD_03683	19641.566	4923.398	38594.045	1381	821	555.552
RUMHYD_03684	39	9	7	7	4	84.365
RUMHYD_03685	24	6	19	10	29	122.904
RUMHYD_03686	309	119	266	22	19	130.731
RUMHYD_03687	803	1630	1240	47	36	34
RUMHYD_03688	44773.428	17836.715	39419.481	742	585	550
RUMHYD_03689	49511.774	25851.285	48239.04	1866	1536	1269
RUMHYD_03690	0	0	4	0	0	0
RUMHYD_03691	9993.998	11312.202	13915	162	88	61
RUMHYD_03692	4298.997	3012.244	4129	146	109	193.054
RUMHYD_03693	6048.457	5493.065	5619.113	626	428	476.946
RUMHYD_03694	4421	7264.691	4268	474	325	440
RUMHYD_03695	2	4	5	0	0	3
RUMHYD_03696	0	0	0	0	0	1
RUMHYD_03697	149.587	97	114	9	5	14
RUMHYD_03698	491.804	331	295	34	18	99
RUMHYD_03699	1090.053	697.55	896	75	77	372
RUMHYD_03700	878.556	710.45	1009	54	52.007	99
RUMHYD_03701	2571	2352	3414	254	240.993	354.681
RUMHYD_03702	139	71	168	40	41	285.647
RUMHYD_03703	4	2	13	1	2	6
RUMHYD_03704	116	35	179	9	4	42.672
RUMHYD_03705	1045	458	1086	24	42	158
RUMHYD_03706	40	24	37	13	8	186
RUMHYD_03707	0	0	0	0	0	0
RUMHYD_03708	120	137	126	14.455	20	305
RUMHYD_03709	114	94	126	12.545	17	254
RUMHYD_03710	50	48	60	1	13	91.992
RUMHYD_03711	90	87	117	23	36	194.008
RUMHYD_03712	297	409	287	15	25	155.97
RUMHYD_03713	3	4	0	0	4	18.03
RUMHYD_03714	31	52	23	6	13	52.787
RUMHYD_03715	0	0	0	0	0	0
RUMHYD_03716	1	6	4	7	12	112.001
RUMHYD_03717	29	26	8	11.474	31	403.212
RUMHYD_03718	72	94	46	36.526	39	222.365
RUMHYD_03719	3	2	1	0	0	26.635
RUMHYD_03721	492143.867	452981.735	427261.401	20775	12789	7466
RUMHYD_03722	434	103	302.172	2	7	34
RUMHYD_03723	302	66	280.828	8	8	12
RUMHYD_03724	1	0	2	0	0	0
RUMHYD_03725	6773.678	4770	5622	358	239	194
RUMHYD_03726	6066.799	5282.607	5587	313	217	342
RUMHYD_03727	983.043	510.211	503	33	32	97.39
RUMHYD_03728	1401.481	1119.789	700	149	87	118.245
RUMHYD_03729	1277	1275	444	89	73	145.366
RUMHYD_03730	24775.483	22741.805	14789	918	478	475
RUMHYD_03731	781.832	1850.637	3378.664	189.016	202	248.312
RUMHYD_03732	1202.172	3059.435	4368.336	404.984	319	362.688
RUMHYD_03733	1268	3008.008	2937	268	260	205.235
RUMHYD_03734	1325	2203.992	2236	537	415	360.765
RUMHYD_03735	510	143	254	47	56	139.998
RUMHYD_03736	2029	603	1273	156	143	440.943
RUMHYD_03737	45	15	39	2	4.559	18.076
RUMHYD_03738	153	139	188	10	0	6
RUMHYD_03739	845	1390	1182	51	61	92
RUMHYD_03740	10491.798	27219.669	9603	845	741	548
RUMHYD_03741	530	219	402	6	3	40
RUMHYD_03742	29418.79	14049.981	15709	547	336	315.871
RUMHYD_03743	16294.399	6348.019	6773	712	393	319.129
RUMHYD_03744	7201	17309	13539	409	234	183
RUMHYD_03745	0	0	1	0	0	24
RUMHYD_03746	8983.75	6605	12435.998	381	339	160
RUMHYD_03747	5570.37	2363.904	5659.122	227	183	97
RUMHYD_03748	20246.368	9124.096	28835.88	627	458	241
RUMHYD_03749	30	19	32	2	3	1
RUMHYD_03750	378	139	374	12	3	56
RUMHYD_03751	477	190	460	8	2	95
RUMHYD_03752	1366.002	954	1038	232	112	381.54
RUMHYD_03753	5786.324	3951	5422	376	166	367.46
RUMHYD_03754	16055.523	9992	14404	920	741	510
RUMHYD_03755	11066.428	6352	7191	317	303	537
RUMHYD_03756	16801.114	8765.137	12977.746	409.001	367	509
RUMHYD_03757	3407.886	3319.276	4371.34	338.999	192	215
RUMHYD_03758	6	3	0	8	2	52
RUMHYD_03759	10997.209	4365.576	9228	745	387	427
RUMHYD_03760	3178.984	829.424	2280	79	79	256
RUMHYD_03761	7780.676	3266.316	4736.782	303.541	232	405.594
RUMHYD_03762	12250.324	6825.684	12472.218	742.459	538	500.406
RUMHYD_03763	5665.539	4692.852	8040.592	210.698	115	131.996
RUMHYD_03764	6209.201	5584.253	11347.579	329.302	215	164.004
RUMHYD_03765	121	44	56	15	5	87.005
RUMHYD_03766	177	72	53	28	3	165.715
RUMHYD_03767	92	30	42	21	6	181.281
RUMHYD_03768	0	0	0	0	0	0
RUMHYD_03769	3	4	3	0	0	0
RUMHYD_03770	13380.12	13399	19004.569	1184	766	648
RUMHYD_03771	1645	3296.229	1863.353	145	154	154
RUMHYD_03772	5817.336	9945.199	6398.319	617	480	417.084
RUMHYD_03773	1720.063	3203.798	3409.118	235.29	129.008	91.918
RUMHYD_03774	995.621	2610.11	1446.21	166.71	121.992	55.998
RUMHYD_03775	81.61	126.344	150.802	12.827	10	1
RUMHYD_03776	640	169	263	41	38.441	165.108
RUMHYD_03777	4242.299	995.508	2245.361	358.441	317.974	390.672
RUMHYD_03778	3707.718	763.492	2843.639	164.559	159.026	203.011
RUMHYD_03779	21496.648	5937.77	22816.276	492.033	344	376.154
RUMHYD_03780	1755.439	460.364	1259.885	113.016	112.235	157.184
RUMHYD_03781	3449.323	1121.505	1552.808	79.952	83.765	87.854
RUMHYD_03782	62	15	25	0	0	0
RUMHYD_03783	0	0	0	0	0	0
RUMHYD_03784	10271.059	8102.237	10204	902	687	407
RUMHYD_03785	7647.608	6595	7163	335	252	211.29
RUMHYD_03786	57.392	13	56	3.595	0	23.71
RUMHYD_03787	4395	2232	3861	203.405	159	291
RUMHYD_03788	14888	8703.328	9979	745	563.291	642
RUMHYD_03789	4576.979	2421	2219	171	128.709	206
RUMHYD_03790	15655	7120	9509	448	445	442
RUMHYD_03791	1	0	3	0	0	7
RUMHYD_03792	22354	35627.766	6399	1152	1062	729
RUMHYD_03793	549.345	299.116	309	21.934	25.344	181.746
RUMHYD_03794	14939.082	10575.406	11800.315	634.066	609.804	579.438
RUMHYD_03795	1961.637	641.478	1671.685	84	95.852	93.816
RUMHYD_03796	2190	1371	1558.131	88	117	114
RUMHYD_03797	11099	6796	9764	470	492	352
RUMHYD_03798	4451.098	5260.828	4425	428.996	284	210
RUMHYD_03799	27431.586	15885.172	12440	1023.004	757	542.007
RUMHYD_03800	3944.148	2669.068	1273	213	143	119.993
RUMHYD_03801	1456.436	713.151	605.169	60.146	69	99
RUMHYD_03802	2617.619	1121.849	1369.831	133.393	69	187
RUMHYD_03803	1024.392	311	368.091	53.841	16	73.041
RUMHYD_03804	8750.884	7220.066	6445.909	501.619	316	287.959
RUMHYD_03805	107	81.002	75	4	8	36.56
RUMHYD_03806	3348	2358.998	2129	273	179	182.656
RUMHYD_03807	3530.999	2026	3036	326	134	317.784
RUMHYD_03808	2004.001	1069	1669	94	79	125
RUMHYD_03809	0	0	0	0	0	7
RUMHYD_03810	3717.629	1671.979	1271.135	210	161	305.659
RUMHYD_03811	4691.372	2084.747	4041.865	150	190	139.516
RUMHYD_03812	13520.129	5130.36	7446	340	243	394.825
RUMHYD_03813	6266	1976	2831	376	204	333
RUMHYD_03814	2142.544	700.438	1118	104	97	175
RUMHYD_03815	1435.929	501.102	597.831	50.537	33	68.682
RUMHYD_03816	3646.527	925.46	2066.169	98.463	67	124.318
RUMHYD_03817	0	0	4	0	0	2
RUMHYD_03818	1417.057	994	1779.934	50	22	31
RUMHYD_03819	25536.641	18032.13	33080.432	354	163	132
RUMHYD_03820	170086.701	147870.082	118788.207	14190	10061	6412
RUMHYD_03821	0	0	0	0	0	2
RUMHYD_03822	776	1653	1444	68	46	68
RUMHYD_03823	3258.823	13092.222	9821.206	165	78	74.002
RUMHYD_03824	5808.09	21308.402	18188.562	152	97	89.998
RUMHYD_03825	826.586	3453.319	2688.925	11	2	11
RUMHYD_03826	628.804	2453.151	2495.099	14	7	6
RUMHYD_03827	694.695	2294.687	2504.544	33.57	10	25
RUMHYD_03828	1357.915	4951.78	4569.56	75.43	28	34
RUMHYD_03829	898.069	571	808	146	49	313
RUMHYD_03830	3994.242	1509.04	3892	297	191	772.833
RUMHYD_03831	64	23	7	0	0	27.208
RUMHYD_03832	1234	592	1233	81	82	119.959
RUMHYD_03833	2516	1696	2493	259	178	276.334
RUMHYD_03834	4078.501	2829	4551	500	371	403.666
RUMHYD_03835	4571.852	7130.098	6859.998	295	191	316.403
RUMHYD_03836	6459.138	9770.902	9800.002	297	171	270.597
RUMHYD_03837	0	0	0	0	0	0
RUMHYD_03838	1902.815	3280.674	2381.055	145.494	89	125.84
RUMHYD_03839	3523.254	5459.326	3592.945	332.506	221	363.16
RUMHYD_03840	3759.93	2857	2903	120	84	125
RUMHYD_03841	12733.383	11916	15119	701.051	653	613.435
RUMHYD_03842	724	676	756	78.949	44	48.565
RUMHYD_03843	1542.288	1221	713	200	120	176
RUMHYD_03844	450	138	405	13	20	25
RUMHYD_03845	41571.212	54264	52480.283	1966	1165	872.251
RUMHYD_03846	13214	15895.923	10457	1081	835	554.749
RUMHYD_03847	362.988	122.077	211	31	7	59
RUMHYD_03848	904.862	684.573	836.296	82.73	24	70.011
RUMHYD_03849	447.138	469.427	521.711	10.27	19	43.989
RUMHYD_03850	703	614	372	101	48	179
RUMHYD_03851	983	233	442	111	116	242
RUMHYD_03852	190.729	211.64	263.192	45.173	4	5
RUMHYD_03853	16624.324	7747	11817	529	483	341
RUMHYD_03854	12	0	5	1	0	0
RUMHYD_03855	488.085	197	462	67	26	152.491
RUMHYD_03856	149.403	59	268	8	0	47.509
RUMHYD_03858	154.597	15	146	0	0	0
RUMHYD_03857	3127	2660	3494.023	142	128	107
RUMHYD_03859	151	92.46	265	8	0	13
RUMHYD_03860	15254	7362.809	19919.88	567	425	411
RUMHYD_03861	3139	2750	2410	296	169	292.34
RUMHYD_03862	1172	1129	766	152	90	181.66
RUMHYD_03863	197	224	205	14	8	81
RUMHYD_03864	268	301	298	57	28	125
RUMHYD_03865	122	139	67	45	25	320
RUMHYD_03866	0	0	0	0	0	0
RUMHYD_03867	276	141	236	40	38	147.433
RUMHYD_03868	295	129	217	67	60	355.567
RUMHYD_03869	89	27	62	23	9	194.096
RUMHYD_03870	414	121	420	34	42	214.904
RUMHYD_03871	1014747.233	468523.062	1406761.235	8766	6133	4431
RUMHYD_03872	5646.75	15563.667	13088.08	255.62	205.756	148
RUMHYD_03873	7262.25	14672.333	14121.92	367.38	201.244	209
RUMHYD_03874	610	426	1027	28	44	127
RUMHYD_03876	0	0	3	0	0	7
RUMHYD_03875	203	89	147	39	19	63
RUMHYD_03877	458	143	342	40	36	47
RUMHYD_03878	264.795	89	266	24	1	88.01
RUMHYD_03879	229.205	105	187	20	15	54.006
RUMHYD_03880	13798.698	23239	9185.066	812	643	312.984
RUMHYD_03881	2724.457	2486.846	2948	271.778	198	368
RUMHYD_03882	1395.543	1126.154	1852.779	77.222	93	141.919
RUMHYD_03883	1103	801.997	956	83	48	128.081
RUMHYD_03884	68.329	56.504	97.812	4	4	0
RUMHYD_03885	442.671	403.5	642.188	86	24	93.009
RUMHYD_03886	426	562	474	56	38	101.991
RUMHYD_03887	1233	2096	2185	151	44	54
RUMHYD_03888	1792	494	970	86	41	133.837
RUMHYD_03889	191.607	42	87	12.435	0	10.882
RUMHYD_03890	7147.393	2385	3924	279.565	201	368.448
RUMHYD_03891	145	76	84	21	23	125.833
RUMHYD_03892	0	0	0	0	0	0
RUMHYD_03893	11191.742	5650.913	6400.988	502.909	473.195	321.379
RUMHYD_03894	8171.021	7393	7143	489.859	316.808	354.305
RUMHYD_03895	461	302	345	49	32.475	82.483
RUMHYD_03896	654.918	466.882	1097.344	38.009	17.525	35.432
RUMHYD_03897	13051.545	4483.67	2424	5531.747	2736.988	3015.093
RUMHYD_03898	1	0	0	1	0	0
RUMHYD_03899	1	0	2	5	1	31.851
RUMHYD_03900	2	7	2	7	4	70.998
RUMHYD_03901	0	0	0	6	16	76.445
RUMHYD_00935	4927.002	2582	3125	252	199	168
RUMHYD_00936	3	0	27	6	25	59
RUMHYD_00937	517	436	600	105	40	161
RUMHYD_00938	34	17	12	7	3	18
RUMHYD_00939	277	232	146	28	25	113
RUMHYD_00940	21	15	22	3	0	7
RUMHYD_00942	379	435	476	89	26	100.93
RUMHYD_00943	5080.998	4226	5342	523	182	276.07
RUMHYD_00944	547.084	401.118	474.656	37.991	27	144.085
RUMHYD_00945	102	41	36	5	7	32
RUMHYD_00946	4	2	12	1	2	7
RUMHYD_00947	314	169	207	25	17	7
RUMHYD_00948	749	176	251	61	34	157
RUMHYD_00949	13496.174	9106	24203	889	684	106
RUMHYD_00950	6981	6530	8192.032	291	97	125
RUMHYD_00951	10	7	8	1	11	39
RUMHYD_00952	6	4	25	0	0	9
RUMHYD_00953	43494.821	49460.067	60656.16	803	515	292
RUMHYD_00955	820	466	442	109	84	134.031
RUMHYD_00956	479	237	534	63	32	172.983
RUMHYD_00957	10463.058	3937.293	7964	611	507	1068.676
RUMHYD_00958	8258.295	3713.532	9149.825	398	329.813	242.693
RUMHYD_00959	9154.847	7691.846	10090.182	604.485	547.994	499.193
RUMHYD_00960	1303.921	614.622	775	123.515	66.312	265.25
RUMHYD_00961	618.202	264	463	52	33.881	108.174
RUMHYD_00962	992	514	697	51	30	152
RUMHYD_00963	3395	2600.672	2945	118	135	310.084
RUMHYD_00964	2020.117	1253	1121	99	80	279.646
RUMHYD_00965	2948.517	1940.791	2395	172	120	159.272
RUMHYD_00966	2883.588	1436.209	3000.037	216	113	275.407
RUMHYD_00967	275.779	124	216	12	13	60.007
RUMHYD_00968	729.038	336	561	79	32	148.585
RUMHYD_00969	75	48	53	45	36	129.566
RUMHYD_00970	18657.479	12209	22739.467	1971	1233	1250.434
RUMHYD_00971	1004.357	558.461	491	21	6	12
RUMHYD_00972	1069.643	540.539	351	25	10	10
RUMHYD_00973	336	152	132	39	44	230.164
RUMHYD_00974	78	49	19	24	3.848	106.836
RUMHYD_00975	168	114	78	17	16.152	125.277
RUMHYD_00976	0	0	0	0	0	25.371
RUMHYD_00977	4	0	0	3	3	45.352
RUMHYD_00978	0	0	0	0	0	2
RUMHYD_00979	16	2	13	0	0	30
RUMHYD_00980	365	233	418	9	32	106
RUMHYD_00981	40	7	19	5	7	59
RUMHYD_00982	527	169	294	17	38	332.152
RUMHYD_00983	837	277	537	46.83	37	404.382
RUMHYD_00984	649	198	449	10.17	19	184.466
